DuckDB-1.5.1	1 threads	10	3	0.3031	10
DuckDB-1.5.1	1 threads	10	4	5.1545	10
DuckDB-1.5.1	1 threads	10	5	3.2013	10
DuckDB-1.5.1	1 threads	10	6	0.1354	10
DuckDB-1.5.1	1 threads	10	1	3.0588	10
DuckDB-1.5.1	1 threads	10	2	0.4437	10
DuckDB-1.5.1	1 threads	10	3	0.2953	10
DuckDB-1.5.1	1 threads	10	4	5.1280	10
DuckDB-1.5.1	1 threads	10	5	3.1919	10
DuckDB-1.5.1	1 threads	10	6	0.1409	10
DuckDB-1.5.1	1 threads	10	1	3.0851	10
DuckDB-1.5.1	1 threads	10	2	0.4474	10
DuckDB-1.5.1	1 threads	10	3	0.3028	10
DuckDB-1.5.1	1 threads	10	4	5.1478	10
DuckDB-1.5.1	1 threads	10	5	3.2247	10
DuckDB-1.5.1	1 threads	10	6	0.1374	10
