374	2157	10.659597
375	361	2.360238
376	15	0.125092
377	8	0.100881
378	7	0.081722
379	9	0.081601
380	51	0.432017
381	24	0.236993
382	136	0.750912
383	3	0.036741
384	220	1.466063
385	4610	15.069926
386	23	0.253324
387	1	0.032471
388	175	1.318180
389	0	0.007961
390	63	0.456537
391	0	0.008580
392	13	0.101202
393	75	0.417746
394	10	0.114012
395	0	0.005190
396	4	0.069421
397	1166	5.354923
398	181	1.367411
399	132	0.775522
400	6243	20.411310
401	38	0.263824
402	16307	31.570305
403	0	0.006090
404	88	0.525928
405	6813	25.751953
406	6	0.083301
407	884	1.490414
408	159	1.318140
409	586	2.320456
410	33303	66.390140
411	31	0.287565
412	792	2.593830
413	6918	26.358682
414	0	0.010010
415	7694	23.422247
416	558	2.372357
417	21	0.201383
418	608	1.192899
419	1	0.035131
420	6	0.066871
421	37	0.361766
422	18	0.127562
423	7	0.067551
424	1167	3.943082
425	8	0.105781
426	109	0.604310
427	81	0.699851
428	151	1.060037
429	11	0.102851
430	92	0.726821
431	0	0.019000
432	1	0.027071
433	13	0.130032
434	0	0.011720
435	1	0.022541
436	3	0.044770
437	4	0.054111
438	1	0.020551
439	1	0.022820
440	0	0.011290
441	12	0.103572
442	3	0.039201
443	1	0.020920
444	1	0.022070
445	1	0.020010
446	17	0.153442
447	1	0.020301
448	5	0.059451
449	1	0.015530
450	9	0.087501
451	1	0.019131
452	5	0.058171
453	0	0.009380
454	76	0.444447
455	0	0.011360
456	0	0.010490
457	0	0.010491
458	0	0.010280
459	3	0.040181
460	1	0.015800
461	1	0.020400
462	0	0.006660
463	0	0.010091
464	1	0.022880
465	0	0.012400
466	0	0.011561
467	0	0.027370
468	4530	84.360982
469	542	5.570818
470	98	1.030446
471	0	0.022401
472	0	0.453897
473	12	0.116672
474	656	3.529255
475	178	0.486528
476	4223	21.046380
477	0	0.047871
478	1252	1.675106
479	2419	46.624441
480	18487	155.005148
481	0	0.027270
482	1	0.907405
483	44	0.345905
484	0	1.483844
485	6289	68.691666
486	5779	101.815005
487	0	1.473333
488	0	0.151453
489	0	0.019140
490	1	0.064181
491	0	0.013871
492	0	0.016320
493	2	0.070001
494	1	0.039251
495	1	0.040500
496	1	0.032421
497	1	0.033741
498	1	0.049710
499	33165	288.556201
500	1	0.075921
501	2	0.129532
502	0	15.580244
503	1	0.090191
504	1	0.056971
505	1	0.061511
506	2	0.101732
507	1	0.055681
508	2	0.080091
509	0	0.032031
510	60	32.204084
511	0	0.027780
512	25	2.431238
513	0	0.216443
514	335	1.627996
515	0	0.019340
516	0	0.012630
517	10	0.101352
518	1	0.039441
519	19057	214.724554
520	7036	60.211604
521	1	3.429994
522	11697	284.663309
523	1	0.044251
524	131540	758.234700
525	131697	395.165131
526	1000000	3260.416193
527	39524	155.105840
528	1057	8.000426
529	1000000	2722.661877
530	1	0.037281
531	773768	3888.793897
532	1000000	2645.446746
533	2546	19.958733
534	1000000	3707.619428
535	91	0.984535
536	271265	1195.768694
537	1	0.146833
538	1	0.072331
539	1	0.056501
540	1	0.032260
541	1	0.024710
542	1	0.037511
543	1	0.077871
544	1	0.028270
545	1	0.022821
546	1	0.028850
547	0	0.007440
548	7	0.285864
549	0	0.027661
550	0	0.026550
551	3	0.125642
552	0	0.028351
553	0	0.018910
554	12690	40.419203
555	1000000	2765.982734
556	274037	1543.164269
557	177	1.103139
558	613	6.253164
559	230	39.831131
560	17	6.944155
561	16116	101.722650
562	141355	1121.415972
563	47	1.095738
564	6758	127.197442
565	875	18.995046
566	5617	76.602112
567	707	13.023106
568	2651	37.645775
569	1000000	2210.054062
570	1000000	2226.137551
571	1000000	2211.192385
572	1000000	2182.516331
573	1000000	2196.362973
574	1000000	2238.568284
575	1000000	2211.359706
576	1000000	2202.210767
577	1000000	2203.802425
578	1397	52.146964
579	31	10.890380
580	0	4.636367
581	10	11.659754
582	347	21.720140
583	48	23.604541
584	0	0.026261
585	2115	103.723979
586	79	0.614781
587	4514	5.825056
588	96	0.838203
589	83883	509.281379
590	174	0.724412
591	0	0.042411
592	6405	9.837513
593	106	0.750633
594	1000000	4301.418180
595	0	491.757105
596	1131	21.517267
597	1000000	1214.678328
598	190	304.140947
599	278424	616.491329
600	330715	570.636129
601	0	0.480878
602	0	0.305095
603	1	1.756189
604	0	0.035390
605	0	0.010920
606	0	1.047167
607	0	1.999763
608	4	22.998220
609	1	0.044531
610	0	0.019130
611	2	0.030111
612	1	0.024740
613	213	85.206511
614	3828	165.413708
615	473	8.500581
616	191	9.117071
617	0	0.041841
618	0	0.035751
619	1000000	6152.107098
620	63145	363.147109
621	503279	1168.497115
622	217	3.541458
623	25696	76.764490
624	289	5.890257
625	162	134.409634
626	0	1.672087
627	143	57.866677
628	1000000	7594.210367
629	0	0.109672
630	273881	1618.853395
631	6	0.093391
632	0	0.010460
633	897	5.183156
634	3	0.133373
635	0	0.359606
636	7601	49.811183
637	39	34.781635
638	0	3.093081
639	44705	455.054062
640	0	0.055531
641	0	0.029040
642	132	6.843723
643	134847	470.799563
644	456	6.524848
645	0	0.031100
